InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544656,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2/22/2011 13:02,1.49,17442.0,United Kingdom
541698,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,1/20/2011 19:16,1.45,14713.0,United Kingdom
553156,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,1,5/13/2011 14:58,1.25,17841.0,United Kingdom
570829,22692,DOORMAT WELCOME TO OUR HOME,2,10/12/2011 13:17,8.25,16295.0,United Kingdom
580694,22065,CHRISTMAS PUDDING TRINKET POT ,48,12/5/2011 16:00,0.39,16600.0,United Kingdom
556671,22188,BLACK HEART CARD HOLDER,1,6/13/2011 16:33,3.95,17841.0,United Kingdom
547651,22456,NATURAL SLATE CHALKBOARD LARGE ,2,3/24/2011 12:11,4.95,16904.0,United Kingdom
560285,21175,GIN + TONIC DIET METAL SIGN,24,7/18/2011 9:21,2.55,14944.0,United Kingdom
541220,22699,ROSES REGENCY TEACUP AND SAUCER ,120,1/14/2011 14:11,2.55,14156.0,EIRE
572550,21832,CHOCOLATE CALCULATOR,1,10/24/2011 17:06,3.29,,United Kingdom
575182,23681,LUNCH BAG RED VINTAGE DOILY,10,11/9/2011 8:24,1.65,14709.0,United Kingdom
554511,21094,SET/6 RED SPOTTY PAPER PLATES,1,5/24/2011 15:52,0.83,,United Kingdom
572281,22600,CHRISTMAS RETROSPOT STAR WOOD,12,10/23/2011 11:10,0.85,17211.0,United Kingdom
577057,20727,LUNCH BAG  BLACK SKULL.,3,11/17/2011 14:26,1.65,12748.0,United Kingdom
576326,22158,3 HEARTS HANGING DECORATION RUSTIC,8,11/14/2011 15:18,2.95,16504.0,United Kingdom
552702,21403,BLUE EGG  SPOON,4,5/10/2011 16:00,0.42,,United Kingdom
568061,22865,HAND WARMER OWL DESIGN,1,9/23/2011 13:12,2.1,16910.0,United Kingdom
565117,22456,NATURAL SLATE CHALKBOARD LARGE ,12,9/1/2011 11:33,4.95,13089.0,United Kingdom
573496,23180,MUM'S KITCHEN CLOCK,1,10/31/2011 11:59,4.95,17841.0,United Kingdom
567671,22699,ROSES REGENCY TEACUP AND SAUCER ,1,9/21/2011 15:34,5.79,,United Kingdom
578858,21733,RED HANGING HEART T-LIGHT HOLDER,10,11/27/2011 11:22,2.95,18145.0,United Kingdom
579777,22990,COTTON APRON PANTRY DESIGN,1,11/30/2011 15:13,10.79,,United Kingdom
540356,22356,CHARLOTTE BAG PINK POLKADOT,2,1/6/2011 15:12,2.51,,United Kingdom
555510,22502,PICNIC BASKET WICKER SMALL,1,6/3/2011 17:09,10.79,,United Kingdom
553661,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,12,5/18/2011 11:59,2.95,13572.0,United Kingdom
571850,23425,STORAGE TIN HOME SWEET HOME,6,10/19/2011 12:54,2.49,14698.0,United Kingdom
570421,22339,CHRISTMAS TREE PAINTED ZINC ,24,10/10/2011 13:34,0.19,13980.0,United Kingdom
568095,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,9/23/2011 14:49,5.95,14911.0,EIRE
562031,22997,TRAVEL CARD WALLET UNION JACK,3,8/1/2011 17:37,0.42,16984.0,United Kingdom
561217,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,7/25/2011 17:09,1.63,,United Kingdom
553164,21874,GIN AND TONIC MUG,1,5/13/2011 16:12,1.25,17961.0,United Kingdom
581352,23578,SNACK TRAY RED GINGHAM,2,12/8/2011 12:26,1.95,14698.0,United Kingdom
549981,22516,CHILDS GARDEN RAKE BLUE,1,4/13/2011 15:49,2.1,16348.0,United Kingdom
572650,22659,LUNCH BOX I LOVE LONDON,1,10/25/2011 12:00,1.95,15506.0,United Kingdom
545690,22295,HEART FILIGREE DOVE LARGE,1,3/6/2011 12:46,1.65,13263.0,United Kingdom
577740,22600,CHRISTMAS RETROSPOT STAR WOOD,6,11/21/2011 13:36,0.85,17625.0,United Kingdom
540255,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,1/5/2011 16:50,0.85,,United Kingdom
559693,23245,SET OF 3 REGENCY CAKE TINS,3,7/11/2011 16:21,10.79,,United Kingdom
558532,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,6/30/2011 11:32,3.39,15039.0,United Kingdom
560241,22791,T-LIGHT GLASS FLUTED ANTIQUE,36,7/17/2011 12:02,1.25,13967.0,United Kingdom
571294,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,10/16/2011 16:09,1.45,16987.0,United Kingdom
560265,22986,WRAP GINGHAM ROSE ,25,7/17/2011 13:48,0.42,17863.0,United Kingdom
545667,22023,EMPIRE BIRTHDAY CARD,2,3/4/2011 16:07,0.83,,United Kingdom
560203,22045,SPACEBOY GIFT WRAP,25,7/15/2011 13:13,0.42,15311.0,United Kingdom
544812,22335,HEART DECORATION PAINTED ZINC ,2,2/23/2011 15:58,1.25,,United Kingdom
561513,22966,GINGERBREAD MAN COOKIE CUTTER,1,7/27/2011 15:12,2.46,,United Kingdom
543277,85099B,JUMBO BAG RED RETROSPOT,20,2/6/2011 14:33,1.95,15808.0,United Kingdom
551547,21232,STRAWBERRY CERAMIC TRINKET BOX,7,5/3/2011 9:44,3.29,,United Kingdom
544108,22192,BLUE DINER WALL CLOCK,12,2/16/2011 10:53,7.65,12653.0,Israel
549278,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,4/7/2011 13:16,1.25,16255.0,United Kingdom
541424,21520,BOOZE & WOMEN GREETING CARD ,1,1/17/2011 17:57,0.42,,United Kingdom
563892,22897,OVEN MITT APPLES DESIGN,2,8/19/2011 17:08,1.45,16330.0,United Kingdom
575177,22736,RIBBON REEL MAKING SNOWMEN ,2,11/8/2011 18:41,3.29,,United Kingdom
576587,23209,LUNCH BAG VINTAGE DOILY ,5,11/15/2011 14:23,1.65,18123.0,United Kingdom
538309,22834,HAND WARMER BABUSHKA DESIGN,48,12/10/2010 13:32,2.1,15881.0,United Kingdom
566952,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,9/15/2011 16:37,8.29,,United Kingdom
568868,22562,MONSTERS STENCIL CRAFT,12,9/29/2011 12:00,1.25,12957.0,United Kingdom
570179,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,10/7/2011 14:27,1.25,17509.0,United Kingdom
537666,84912B,GREEN ROSE WASHBAG,5,12/7/2010 18:36,3.36,,United Kingdom
541421,22259,FELT FARM ANIMAL HEN,8,1/17/2011 17:44,0.83,,United Kingdom
564733,85099B,JUMBO BAG RED RETROSPOT,6,8/28/2011 13:18,2.08,17841.0,United Kingdom
536592,22207,FRYING PAN UNION FLAG,1,12/1/2010 17:06,8.47,,United Kingdom
565122,23344,JUMBO BAG 50'S CHRISTMAS ,1,9/1/2011 11:48,2.08,13069.0,United Kingdom
551471,85199L,LARGE HANGING IVORY & RED WOOD BIRD,2,4/28/2011 16:40,0.65,16370.0,United Kingdom
553162,23298,SPOTTY BUNTING,2,5/13/2011 15:53,10.79,,United Kingdom
539502,22614,PACK OF 12 SPACEBOY TISSUES,24,12/20/2010 11:14,0.29,14099.0,United Kingdom
541596,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2,1/19/2011 16:19,2.1,17602.0,United Kingdom
537852,22178,VICTORIAN GLASS HANGING T-LIGHT,24,12/8/2010 15:56,1.25,17340.0,United Kingdom
581217,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,13,12/8/2011 9:20,0.83,,United Kingdom
539453,22811,SET OF 6 T-LIGHTS CACTI ,2,12/17/2010 17:08,5.91,,United Kingdom
573553,15056n,EDWARDIAN PARASOL NATURAL,1,10/31/2011 13:48,12.46,,United Kingdom
546561,79321,CHILLI LIGHTS,4,3/15/2011 10:34,5.75,18260.0,United Kingdom
543165,22804,CANDLEHOLDER PINK HANGING HEART,2,2/3/2011 19:58,2.95,13230.0,United Kingdom
536989,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,2,12/3/2010 15:10,4.25,17238.0,United Kingdom
556105,15036,ASSORTED COLOURS SILK FAN,36,6/8/2011 16:39,0.83,13466.0,United Kingdom
544667,22519,CHILDS GARDEN BRUSH PINK,36,2/22/2011 15:10,1.85,17511.0,United Kingdom
574077,72802C,VANILLA SCENT CANDLE JEWELLED BOX,2,11/2/2011 15:56,4.25,17999.0,United Kingdom
547572,84974,S/2 ZINC HEART DESIGN PLANTERS,1,3/24/2011 10:03,9.95,13512.0,United Kingdom
562127,85130D,BEADED CRYSTAL HEART PINK LARGE,24,8/3/2011 8:21,0.79,13717.0,United Kingdom
549547,22917,HERB MARKER ROSEMARY,12,4/10/2011 11:33,0.65,16359.0,United Kingdom
545526,21689,SILVER VANILLA  FLOWER CANDLE POT,6,3/3/2011 13:14,3.75,17789.0,United Kingdom
541827,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,1/21/2011 17:05,4.13,,United Kingdom
540509,22174,PHOTO CUBE,6,1/9/2011 11:27,1.65,14800.0,United Kingdom
573500,23469,CARD HOLDER LOVE BIRD SMALL,1,10/31/2011 12:01,4.15,16931.0,United Kingdom
560097,22464,HANGING METAL HEART LANTERN,12,7/14/2011 17:40,1.65,13050.0,United Kingdom
568668,47594A,CAROUSEL DESIGN WASHBAG,3,9/28/2011 13:00,1.95,15750.0,United Kingdom
563656,22737,RIBBON REEL CHRISTMAS PRESENT ,10,8/18/2011 10:48,1.65,15615.0,United Kingdom
581492,21258,VICTORIAN SEWING BOX LARGE,1,12/9/2011 10:03,24.96,,United Kingdom
577473,21557,SET OF 6 FUNKY BEAKERS,1,11/20/2011 11:28,2.95,15919.0,United Kingdom
555275,21383,PACK OF 12 STICKY BUNNIES,1,6/1/2011 17:18,1.63,,United Kingdom
554694,23205,CHARLOTTE BAG VINTAGE ALPHABET ,3,5/25/2011 17:06,1.63,,United Kingdom
568160,23393,HOME SWEET HOME CUSHION COVER ,4,9/25/2011 12:25,3.75,17498.0,United Kingdom
544692,22747,POPPY'S PLAYHOUSE BATHROOM,6,2/23/2011 9:14,2.1,17499.0,United Kingdom
C579172,22427,ENAMEL FLOWER JUG CREAM,-12,11/28/2011 14:31,5.45,17811.0,United Kingdom
545657,22974,CHILDRENS DOLLY GIRL MUG,12,3/4/2011 14:02,1.65,14911.0,EIRE
578149,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,11/23/2011 11:11,8.29,,United Kingdom
558260,85099B,JUMBO BAG RED RETROSPOT,10,6/28/2011 8:38,2.08,16945.0,United Kingdom
578472,22077,6 RIBBONS RUSTIC CHARM,24,11/24/2011 12:40,1.95,12476.0,Germany
572509,23553,LANDMARK FRAME CAMDEN TOWN ,1,10/24/2011 14:25,12.5,17004.0,United Kingdom
575737,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,36,11/11/2011 8:59,0.79,14789.0,United Kingdom
556510,84674,FLYING PIG WATERING CAN,6,6/13/2011 10:36,2.95,14911.0,EIRE
554098,23256,CHILDRENS CUTLERY SPACEBOY ,1,5/22/2011 13:01,4.15,14769.0,United Kingdom
559676,22082,RIBBON REEL STRIPES DESIGN ,10,7/11/2011 14:40,1.65,17340.0,United Kingdom
570499,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,10/11/2011 9:19,0.85,12772.0,Portugal
575930,23263,SET OF 3 WOODEN HEART DECORATIONS,5,11/11/2011 17:58,2.46,,United Kingdom
564837,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,1,8/30/2011 12:40,3.73,,United Kingdom
579986,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,18,12/1/2011 11:18,3.81,13777.0,United Kingdom
549957,21746,SMALL RED RETROSPOT WINDMILL,12,4/13/2011 13:45,1.25,13539.0,United Kingdom
568367,23351,ROLL WRAP 50'S CHRISTMAS,12,9/26/2011 15:51,1.25,15755.0,United Kingdom
579153,22556,PLASTERS IN TIN CIRCUS PARADE ,12,11/28/2011 13:26,1.65,12660.0,France
539213,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,12/16/2010 12:23,0.42,12877.0,United Kingdom
577078,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2,11/17/2011 15:17,1.63,,United Kingdom
557632,23202,JUMBO BAG VINTAGE LEAF,10,6/21/2011 15:07,2.08,17420.0,United Kingdom
581173,22616,PACK OF 12 LONDON TISSUES ,2,12/7/2011 15:07,0.39,17870.0,United Kingdom
543044,82600,NO SINGING METAL SIGN,12,2/3/2011 8:18,2.1,17071.0,United Kingdom
560261,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,7/17/2011 13:35,0.55,12841.0,United Kingdom
548983,22162,HEART GARLAND RUSTIC PADDED,1,4/5/2011 12:30,2.95,16906.0,United Kingdom
551997,84991,60 TEATIME FAIRY CAKE CASES,1,5/5/2011 15:47,1.25,,United Kingdom
555403,47566B,TEA TIME PARTY BUNTING,4,6/2/2011 18:06,4.95,12676.0,Sweden
545154,22654,DELUXE SEWING KIT ,3,2/28/2011 13:09,5.95,12921.0,United Kingdom
574959,85176,SEWING SUSAN 21 NEEDLE SET,1,11/8/2011 10:09,0.85,17886.0,United Kingdom
538524,21829,DINOSAUR KEYRINGS ASSORTED,18,12/13/2010 9:35,0.43,,United Kingdom
575647,23439,HAND WARMER RED LOVE HEART,24,11/10/2011 14:16,2.1,16440.0,United Kingdom
568054,23270,SET OF 2 CERAMIC PAINTED HEARTS ,6,9/23/2011 12:50,1.45,16978.0,United Kingdom
575477,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,11/9/2011 16:14,4.13,,United Kingdom
569545,22654,DELUXE SEWING KIT ,1,10/4/2011 16:37,11.63,,United Kingdom
576388,22733,3D TRADITIONAL CHRISTMAS STICKERS,18,11/15/2011 10:00,1.25,17510.0,United Kingdom
566188,23322,LARGE WHITE HEART OF WICKER,12,9/9/2011 13:14,2.95,14312.0,United Kingdom
578270,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,11/23/2011 13:39,10.79,14096.0,United Kingdom
537775,21061,PARTY INVITES FOOTBALL,12,12/8/2010 12:41,0.85,17722.0,United Kingdom
559817,22820,GIFT BAG BIRTHDAY,1,7/12/2011 16:20,0.42,,United Kingdom
570690,22653,BUTTON BOX ,1,10/11/2011 16:37,1.63,,United Kingdom
553703,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,5/18/2011 14:57,1.25,13192.0,United Kingdom
560434,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,7/18/2011 15:56,4.13,,United Kingdom
578292,22597,MUSICAL ZINC HEART DECORATION ,63,11/23/2011 14:35,0.29,13174.0,United Kingdom
554992,22432,WATERING CAN PINK BUNNY,1,5/29/2011 14:08,1.95,16686.0,United Kingdom
547664,22380,TOY TIDY SPACEBOY  ,10,3/24/2011 13:16,2.1,13069.0,United Kingdom
578255,47594A,CAROUSEL DESIGN WASHBAG,1,11/23/2011 12:58,1.95,14675.0,United Kingdom
554694,23201,JUMBO BAG ALPHABET,1,5/25/2011 17:06,4.13,,United Kingdom
552307,21625,VINTAGE UNION JACK APRON,2,5/8/2011 15:20,6.95,12748.0,United Kingdom
552839,20725,LUNCH BAG RED RETROSPOT,10,5/11/2011 14:25,1.65,14367.0,United Kingdom
572986,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,10/27/2011 10:51,0.39,12681.0,France
547877,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2,3/27/2011 15:46,1.25,14573.0,United Kingdom
541424,84596E,SMALL LICORICE DES PINK BOWL,2,1/17/2011 17:57,0.83,,United Kingdom
576857,22616,PACK OF 12 LONDON TISSUES ,1,11/16/2011 15:52,0.39,12748.0,United Kingdom
548991,48184,DOORMAT ENGLISH ROSE ,1,4/5/2011 13:48,7.95,16915.0,United Kingdom
571098,23211,RED ROCKING HORSE HAND PAINTED,7,10/13/2011 15:38,1.25,17841.0,United Kingdom
544450,21907,I'M ON HOLIDAY METAL SIGN,3,2/20/2011 12:23,2.1,17811.0,United Kingdom
570467,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,10/10/2011 16:06,0.55,12607.0,USA
553374,20723,STRAWBERRY CHARLOTTE BAG,10,5/16/2011 14:51,0.85,14489.0,United Kingdom
539593,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,12,12/20/2010 13:31,2.55,13319.0,United Kingdom
544485,22685,FRENCH BLUE METAL DOOR SIGN 0,1,2/21/2011 11:35,1.25,17757.0,United Kingdom
580162,22865,HAND WARMER OWL DESIGN,2,12/2/2011 10:52,2.1,12856.0,United Kingdom
545826,22637,PIGGY BANK RETROSPOT ,4,3/7/2011 13:03,2.55,17696.0,United Kingdom
555533,82567,"AIRLINE LOUNGE,METAL SIGN",12,6/5/2011 12:12,2.1,15722.0,United Kingdom
539580,22711,WRAP CIRCUS PARADE,25,12/20/2010 12:51,0.42,15312.0,United Kingdom
537131,21034,REX CASH+CARRY JUMBO SHOPPER,2,12/5/2010 12:26,0.95,15716.0,United Kingdom
555284,22423,REGENCY CAKESTAND 3 TIER,16,6/2/2011 9:37,10.95,14298.0,United Kingdom
541424,37327,ASSTD MULTICOLOUR CIRCLES MUG,1,1/17/2011 17:57,5.79,,United Kingdom
580405,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,12/4/2011 12:02,5.95,14720.0,United Kingdom
567656,22652,TRAVEL SEWING KIT,2,9/21/2011 14:40,3.29,14096.0,United Kingdom
569562,22652,TRAVEL SEWING KIT,10,10/5/2011 9:43,1.65,12720.0,Germany
579690,22597,MUSICAL ZINC HEART DECORATION ,2,11/30/2011 14:03,0.29,15060.0,United Kingdom
564342,23156,SET OF 5 MINI GROCERY MAGNETS,3,8/24/2011 14:53,2.08,16340.0,United Kingdom
537077,22469,HEART OF WICKER SMALL,4,12/5/2010 11:59,1.65,17062.0,United Kingdom
553013,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,5/12/2011 18:19,10.79,,United Kingdom
550500,21060,PARTY INVITES BALLOON GIRL,1,4/18/2011 15:26,1.63,,United Kingdom
565430,16169E,WRAP 50'S  CHRISTMAS,25,9/4/2011 13:07,0.42,14335.0,Germany
553873,22961,JAM MAKING SET PRINTED,12,5/19/2011 14:42,1.45,14859.0,United Kingdom
554682,23068,ALUMINIUM STAMPED HEART,4,5/25/2011 16:08,2.49,14085.0,United Kingdom
563551,22619,SET OF 6 SOLDIER SKITTLES,2,8/17/2011 13:04,3.75,17757.0,United Kingdom
573130,23083,SET 6 PAPER TABLE LANTERN STARS ,8,10/27/2011 16:41,3.75,13969.0,United Kingdom
553387,48185,DOORMAT FAIRY CAKE,1,5/16/2011 16:33,15.79,,United Kingdom
537026,22417,PACK OF 60 SPACEBOY CAKE CASES,120,12/3/2010 16:35,0.42,12395.0,Belgium
572899,21846,PINK DIAMANTE PEN IN GIFT BOX,1,10/26/2011 14:50,4.95,13435.0,United Kingdom
575941,72232,FENG SHUI PILLAR CANDLE,4,11/13/2011 11:39,0.19,16438.0,United Kingdom
570428,23372,SET 36 COLOUR PENCILS DOLLY GIRL,1,10/10/2011 14:02,1.25,15553.0,United Kingdom
581426,22686,FRENCH BLUE METAL DOOR SIGN No,2,12/8/2011 15:31,1.25,17757.0,United Kingdom
565209,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,9/1/2011 16:59,1.65,15910.0,United Kingdom
537237,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2,12/6/2010 9:58,3.36,,United Kingdom
542620,22704,WRAP RED APPLES ,25,1/31/2011 8:56,0.42,13089.0,United Kingdom
547839,85175,CACTI T-LIGHT CANDLES,64,3/27/2011 10:54,0.42,12916.0,United Kingdom
545333,22748,POPPY'S PLAYHOUSE KITCHEN,2,3/1/2011 16:22,4.13,,United Kingdom
562136,21684,SMALL MEDINA STAMPED METAL BOWL ,108,8/3/2011 9:59,0.85,15374.0,United Kingdom
554963,22847,BREAD BIN DINER STYLE IVORY,2,5/27/2011 15:32,16.95,14625.0,United Kingdom
579446,22549,PICTURE DOMINOES,12,11/29/2011 13:43,1.45,14121.0,United Kingdom
541497,22211,WOOD STAMP SET FLOWERS,1,1/18/2011 15:19,1.63,,United Kingdom
558485,23077,DOUGHNUT LIP GLOSS ,1,6/30/2011 10:11,1.25,,United Kingdom
575324,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,11/9/2011 13:45,0.29,14240.0,United Kingdom
563924,22842,BISCUIT TIN VINTAGE RED,1,8/21/2011 14:32,6.75,15984.0,United Kingdom
542408,21500,PINK POLKADOT WRAP ,25,1/27/2011 16:29,0.42,13280.0,United Kingdom
547938,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,6,3/28/2011 14:33,2.95,13901.0,United Kingdom
555644,23109,LED TEA LIGHTS,3,6/6/2011 13:24,2.89,16520.0,United Kingdom
550331,22560,TRADITIONAL MODELLING CLAY,3,4/17/2011 13:43,1.25,15555.0,United Kingdom
542936,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2/2/2011 11:10,1.25,,United Kingdom
575660,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,11/10/2011 14:38,2.95,15297.0,United Kingdom
568382,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,9/27/2011 9:33,0.29,13499.0,United Kingdom
565685,22593,CHRISTMAS GINGHAM STAR,24,9/6/2011 10:53,0.85,15671.0,United Kingdom
564818,21889,WOODEN BOX OF DOMINOES,1,8/30/2011 12:10,2.46,,United Kingdom
565919,21788,KIDS RAIN MAC BLUE,11,9/7/2011 16:48,1.63,,United Kingdom
549548,84596G,SMALL CHOCOLATES PINK BOWL,1,4/10/2011 11:35,0.42,13548.0,United Kingdom
550500,22859,EASTER TIN BUNNY BOUQUET,2,4/18/2011 15:26,3.29,,United Kingdom
542115,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,1/25/2011 14:01,4.13,,United Kingdom
565242,22161,HEART DECORATION RUSTIC HANGING ,24,9/2/2011 10:13,0.19,14436.0,United Kingdom
574100,23505,PLAYING CARDS I LOVE LONDON ,1,11/3/2011 10:13,1.25,14098.0,United Kingdom
563927,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,8/21/2011 15:01,0.85,14013.0,United Kingdom
555949,22624,IVORY KITCHEN SCALES,2,6/8/2011 10:50,8.5,16626.0,United Kingdom
C544581,S,SAMPLES,-1,2/21/2011 14:32,107.99,,United Kingdom
546917,22617,BAKING SET SPACEBOY DESIGN,6,3/18/2011 9:17,4.95,14911.0,EIRE
546683,85231G,ORANGE SCENTED SET/9 T-LIGHTS,12,3/16/2011 9:38,0.85,12868.0,United Kingdom
578264,22083,PAPER CHAIN KIT RETROSPOT,1,11/23/2011 13:27,2.95,12748.0,United Kingdom
541516,20699,MOUSEY LONG LEGS SOFT TOY,1,1/18/2011 17:34,2.46,,United Kingdom
552884,22729,ALARM CLOCK BAKELIKE ORANGE,4,5/12/2011 10:15,3.75,12395.0,Belgium
572550,22946,WOODEN ADVENT CALENDAR CREAM,1,10/24/2011 17:06,16.63,,United Kingdom
560883,84857B,BLUE MONTE CARLO HANDBAG,24,7/21/2011 16:10,1.95,13694.0,United Kingdom
570448,M,Manual,3,10/10/2011 14:55,1.0,13224.0,United Kingdom
561878,22217,T-LIGHT HOLDER HANGING LACE,8,7/31/2011 12:34,1.25,17388.0,United Kingdom
568493,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,9/27/2011 12:03,1.45,12987.0,United Kingdom
568953,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,24,9/29/2011 15:31,0.65,12728.0,France
558633,82600,NO SINGING METAL SIGN,5,6/30/2011 19:13,2.1,16745.0,United Kingdom
577531,23529,WALL ART DOLLY GIRL ,1,11/20/2011 13:58,7.46,,United Kingdom
543911,21231,SWEETHEART CERAMIC TRINKET BOX,24,2/14/2011 12:46,1.25,17829.0,United Arab Emirates
565207,22470,HEART OF WICKER LARGE,6,9/1/2011 16:46,2.95,16764.0,United Kingdom
552269,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,5/8/2011 11:52,2.95,16121.0,United Kingdom
580367,23437, 50'S CHRISTMAS GIFT BAG LARGE,1,12/2/2011 16:39,2.46,,United Kingdom
538180,22560,TRADITIONAL MODELLING CLAY,24,12/10/2010 9:53,1.25,13418.0,United Kingdom
574474,82494L,WOODEN FRAME ANTIQUE WHITE ,2,11/4/2011 12:05,2.95,17979.0,United Kingdom
578270,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,11/23/2011 13:39,1.25,14096.0,United Kingdom
580062,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,12/1/2011 13:28,2.1,15862.0,United Kingdom
558475,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2,6/29/2011 15:58,0.83,,United Kingdom
574328,21506,"FANCY FONT BIRTHDAY CARD, ",12,11/4/2011 9:05,0.42,13081.0,United Kingdom
568556,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,9/27/2011 15:35,12.75,15827.0,United Kingdom
571082,90101,WHITE FRANGIPANI NECKLACE,3,10/13/2011 15:25,2.48,,United Kingdom
553389,23176,ABC TREASURE BOOK BOX ,1,5/16/2011 16:37,4.58,,United Kingdom
555835,22821,GIFT BAG PSYCHEDELIC APPLES,12,6/7/2011 12:34,0.65,14525.0,United Kingdom
549943,23000,TRAVEL CARD WALLET TRANSPORT,1,4/13/2011 12:09,0.42,13544.0,United Kingdom
552831,22602,RETROSPOT WOODEN HEART DECORATION,30,5/11/2011 14:12,0.85,13052.0,United Kingdom
562374,23315,IVORY REFECTORY CLOCK,12,8/4/2011 14:40,8.15,14911.0,EIRE
575086,23512,EMBROIDERED RIBBON REEL ROSIE,6,11/8/2011 13:52,2.08,16618.0,United Kingdom
571221,23472, NINE DRAWER OFFICE TIDY,1,10/14/2011 13:35,14.95,16416.0,United Kingdom
565849,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,24,9/7/2011 12:50,0.85,14309.0,United Kingdom
573002,22144,CHRISTMAS CRAFT LITTLE FRIENDS,40,10/27/2011 12:09,1.85,14646.0,Netherlands
559811,82482,WOODEN PICTURE FRAME WHITE FINISH,6,7/12/2011 15:22,2.55,13269.0,United Kingdom
548514,22502,PICNIC BASKET WICKER SMALL,2,3/31/2011 16:03,8.29,,United Kingdom
540418,20966,SANDWICH BATH SPONGE,1,1/7/2011 11:04,2.51,,United Kingdom
540506,21034,REX CASH+CARRY JUMBO SHOPPER,1,1/9/2011 11:12,0.95,17796.0,United Kingdom
559816,21900,"KEY FOB , SHED",1,7/12/2011 16:11,1.63,,United Kingdom
544206,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,2/17/2011 10:33,4.13,,United Kingdom
575177,23301,GARDENERS KNEELING PAD KEEP CALM ,1,11/8/2011 18:41,3.29,,United Kingdom
573897,21731,RED TOADSTOOL LED NIGHT LIGHT,2,11/1/2011 14:29,1.65,16729.0,United Kingdom
563477,21580,RABBIT  DESIGN  COTTON TOTE BAG,1,8/16/2011 15:39,2.25,17097.0,Spain
569358,23390,DOLLY GIRL MINI BACKPACK,4,10/3/2011 14:53,4.15,18257.0,United Kingdom
565847,21988,PACK OF 6 SKULL PAPER PLATES,1,9/7/2011 12:44,1.63,,United Kingdom
572922,22816,CARD MOTORBIKE SANTA,12,10/26/2011 17:00,0.42,17895.0,United Kingdom
557854,20727,LUNCH BAG  BLACK SKULL.,4,6/23/2011 11:38,1.65,13268.0,United Kingdom
540545,22469,HEART OF WICKER SMALL,3,1/9/2011 15:35,1.65,13451.0,United Kingdom
555000,22822,CREAM WALL PLANTER HEART SHAPED,4,5/31/2011 8:03,5.95,18232.0,United Kingdom
